"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EFEADKAH_00994",3815.71209184917,-1.34215788298393,0.0619181416524399,-21.6763269562862,3.43200743153828e-104,2.20086604226731e-103
"EFEADKAH_00703",5399.20714455816,-1.33999663622347,0.0582838029545819,-22.9908922941709,5.74953593453306e-117,3.99288048541074e-116
"EFEADKAH_00905",5172.20552638554,-1.33400995847692,0.0635444485515943,-20.9933359858144,7.54593129371491e-98,4.58537034662434e-97
"EFEADKAH_00213",2436.88594296,-1.33182702366658,0.0752745618502783,-17.6929229600246,4.75439583623305e-70,2.28544641952255e-69
"EFEADKAH_01556",9.34728742276533,-1.32928153876878,0.608204290965889,-2.18558395347352,0.0288460576574532,0.0381827043388511
"EFEADKAH_02932",103.561619579613,-1.32807930008458,0.20002349635676,-6.6396164664367,3.14500414988387e-11,6.20762443205631e-11
"EFEADKAH_02682",577.474455564203,-1.32084747019962,0.0973118268683126,-13.573349845616,5.76269452774256e-42,1.98727246071122e-41
"EFEADKAH_00890",991.103747601408,-1.31987837927789,0.0800490023723707,-16.4883801191938,4.44712979170182e-61,1.93694352488284e-60
"EFEADKAH_01536",6128.27127682233,-1.31806439916729,0.0742401882019385,-17.7540551969247,1.60346272053297e-70,7.74493051231791e-70
"EFEADKAH_03003",254.516944311276,-1.31711004008214,0.134312858311647,-9.80628404933531,1.05792801125917e-22,2.71600939176757e-22
"EFEADKAH_00088",37.800357157494,-1.31671321224302,0.306186888957329,-4.30035791776349,1.7052247296011e-05,2.78868547749198e-05
"EFEADKAH_01343",17.9975681328809,-1.31593239272875,0.454343510063648,-2.8963380428707,0.00377545464806035,0.00536502607697025
"EFEADKAH_00710",336.481322737962,-1.31570691404686,0.116010005038025,-11.3413227903542,8.18970838257944e-30,2.32208664770409e-29
"EFEADKAH_01300",1865.45865411125,-1.31201433006922,0.0725000106740453,-18.0967467159134,3.38054473915151e-73,1.66758786314283e-72
"EFEADKAH_00379",698.483224021985,-1.3052028089936,0.0921751091095537,-14.1600354108865,1.61912546024718e-45,5.86543766488581e-45
"EFEADKAH_01946",45.3510834406824,-1.3049211749908,0.293192313143579,-4.45073460828342,8.55770462047584e-06,1.41719350143484e-05
"EFEADKAH_02506",109574.316151343,-1.30437125370128,0.0705272682359181,-18.4945665177059,2.28370904888988e-76,1.16662696158544e-75
"EFEADKAH_03176",11.8403759111292,-1.30253923862646,0.558310183090951,-2.33300283261047,0.0196479966485111,0.0264252842028614
"EFEADKAH_01826",467.119511671789,-1.30159737948611,0.139544457660171,-9.3274745648147,1.08423455614636e-20,2.66765955283685e-20
"EFEADKAH_01730",15.3868966531116,-1.30034395948254,0.485209090644204,-2.67996619304081,0.00736295959801023,0.0102616845564056
"EFEADKAH_00142",589.233880492927,-1.29833964691989,0.109147137082609,-11.8953156410986,1.25178852613264e-32,3.70617938876598e-32
"EFEADKAH_00115",455.397854371779,-1.29230101048937,0.104220382779596,-12.3996954916421,2.62318543032832e-35,8.13403383437198e-35
"EFEADKAH_01095",594.641341106218,-1.28969835028652,0.107138564631013,-12.0376668730654,2.252359528653e-33,6.76156535792841e-33
"EFEADKAH_01328",85.8098534328502,-1.28968324087449,0.212206308533321,-6.07749717615949,1.22072829974819e-09,2.29524335336309e-09
"EFEADKAH_02334",31.3060760223074,-1.28818537502797,0.362234137654934,-3.55622300914967,0.000376224749995935,0.000569247688999873
"EFEADKAH_02614",477.239507117872,-1.28467766610495,0.106727632596397,-12.0369733203313,2.27137121846838e-33,6.811853584541e-33
"EFEADKAH_02269",22.544935664456,-1.28439944676989,0.394264376987142,-3.25771112415713,0.00112314676382251,0.0016537197587499
"EFEADKAH_01048",3475.96595204766,-1.27946633713005,0.07667392714071,-16.6871110538268,1.62653278518987e-62,7.16720733123141e-62
"EFEADKAH_02589",406.135302375004,-1.27790658310872,0.117676445682543,-10.8594933820158,1.79743598618309e-27,4.95198543176951e-27
"EFEADKAH_01561",98.0975524080342,-1.27316019937899,0.194967226447778,-6.53012417817826,6.57151839563164e-11,1.28697572738361e-10
"EFEADKAH_02451",74.1262773155191,-1.26944027613749,0.229578959036001,-5.52942779019408,3.21277011518972e-08,5.79144086553935e-08
"EFEADKAH_02545",69.8253894547818,-1.26825491151174,0.232145091368664,-5.46319934672947,4.67628957997117e-08,8.36955866629044e-08
"EFEADKAH_02010",2794.0178124885,-1.26682903697873,0.0640739918876944,-19.771345590566,5.25554026383477e-87,2.9064584137978e-86
"EFEADKAH_02450",199.525882560187,-1.26409101033955,0.141516848194507,-8.93244180086688,4.16707602827759e-19,9.9285115804179e-19
"EFEADKAH_01078",388.833218420778,-1.26345145146399,0.122438167551553,-10.3190980127337,5.77632413693158e-25,1.54205854284427e-24
"EFEADKAH_02104",1799.92975721974,-1.26182201334179,0.0700702063927498,-18.0079676984132,1.68709893826956e-72,8.26815642267392e-72
"EFEADKAH_01879",815.447039127451,-1.26135658176336,0.086785463076982,-14.5341919837944,7.35765837533684e-48,2.74795320238727e-47
"EFEADKAH_02544",59.5796695503353,-1.25240318888199,0.247812314137532,-5.05383759173052,4.33019864148919e-07,7.50501363165522e-07
"EFEADKAH_01330",438.459132768366,-1.25162881044574,0.107833159195326,-11.6070865379968,3.7932081772794e-31,1.09195123651577e-30
"EFEADKAH_00128",2151.34141404745,-1.24999677248692,0.0643427621075705,-19.4271543766979,4.54891521950266e-84,2.4703478327173e-83
"EFEADKAH_02028",4063.73977953361,-1.24712017948029,0.0686806987095278,-18.1582337237825,1.10523738665509e-73,5.50609170806352e-73
"EFEADKAH_01399",4086.82657241115,-1.24600827516587,0.0683091506696469,-18.2407226989507,2.45194942954196e-74,1.22964651924118e-73
"EFEADKAH_01329",633.847502099261,-1.24501684513283,0.0942004542731981,-13.2166755960864,7.03031207468609e-40,2.33620293198499e-39
"EFEADKAH_00865",648.132735254015,-1.24286215731199,0.0902406951746509,-13.7727458205699,3.71808282508896e-43,1.29755315318921e-42
"EFEADKAH_01815",1289.90835572678,-1.24206441097718,0.0717777785224811,-17.3043027597763,4.36533767368371e-67,2.03042094883992e-66
"EFEADKAH_02490",124.53440881696,-1.24009664071316,0.176735810712247,-7.0166687538624,2.27220429727064e-12,4.66513879562242e-12
"EFEADKAH_01215",487.618268696778,-1.23931596173827,0.0992980478001927,-12.4807686474564,9.50644700667823e-36,2.96302288295018e-35
"EFEADKAH_00493",8489.54247997985,-1.23889725388679,0.0845024096704553,-14.6610878756982,1.14424836243326e-48,4.33261879946463e-48
"EFEADKAH_00257",726.177393155297,-1.23846726204504,0.0875918591681564,-14.1390681029782,2.18154111849226e-45,7.89335525946659e-45
"EFEADKAH_01140",43.3430138324497,-1.23273527225909,0.287361387621432,-4.28984312214934,1.787993731741e-05,2.92087431299045e-05
"EFEADKAH_01905",1316.7963234867,-1.23234759628556,0.0940602713361787,-13.1016802182194,3.22048301634663e-39,1.05850990308274e-38
"EFEADKAH_01455",201.837153965116,-1.23031372118079,0.151726908513926,-8.1087378186966,5.11482756731531e-16,1.14447589368139e-15
"EFEADKAH_00163",5522.50097451325,-1.22794870162541,0.0572086092583917,-21.4644040039355,3.35017879561459e-102,2.10802482045561e-101
"EFEADKAH_02606",1466.78475879654,-1.2253546077914,0.0717340075492183,-17.0819204120257,2.02347912990783e-65,9.1435773576345e-65
"EFEADKAH_00319",42.1824646508951,-1.22059479152943,0.298169411582176,-4.09362846796586,4.24674604004312e-05,6.81433207785011e-05
"EFEADKAH_03034",18.3067854992865,-1.21936157745359,0.460721860149311,-2.64663277982604,0.00812975821096608,0.011281349561626
"EFEADKAH_01575",908.583156617083,-1.21903815392739,0.0840093450449542,-14.5107446472183,1.03589877565166e-47,3.86410756165111e-47
"EFEADKAH_01660",2028.33143803149,-1.21858569817005,0.0783928398514502,-15.5446045898987,1.7308759754019e-54,7.00249689914272e-54
"EFEADKAH_01129",234.553847572242,-1.21787154466609,0.133598359790523,-9.11591689131257,7.80080260782307e-20,1.89304501288074e-19
"EFEADKAH_00720",3420.36015511727,-1.21624331818587,0.0598058511643997,-20.3365271876585,6.1107287478268e-92,3.52442173566027e-91
"EFEADKAH_01372",35.4279902280959,-1.21274374716786,0.324907677334241,-3.73257953495594,0.000189528823377862,0.000292793374505831
"EFEADKAH_00211",2231.95048167236,-1.20598600206266,0.0758252920740903,-15.9047986374292,5.86917106769991e-57,2.46031732935292e-56
"EFEADKAH_01738",1031.3396444042,-1.2045348753676,0.0815986947368739,-14.7616929321208,2.58704416966034e-49,9.84514031231853e-49
"EFEADKAH_02297",4588.53756822144,-1.20238634421703,0.0615428385222775,-19.5373884774876,5.2816283601089e-85,2.89433234133968e-84
"EFEADKAH_02919",23.8256316204909,-1.20230221287422,0.385984663852196,-3.11489633001227,0.00184009569717177,0.00266893572246184
"EFEADKAH_01064",572.30883999621,-1.2004190023665,0.094267863232277,-12.7341276359331,3.82092919280692e-37,1.21224006180211e-36
"EFEADKAH_02304",2439.75831969582,-1.19968665181465,0.0681386799884909,-17.6065437724548,2.19441901309713e-69,1.04486238633092e-68
"EFEADKAH_00343",207.314816827924,-1.19843709582004,0.141829762692166,-8.44982797031948,2.91732362173804e-17,6.70695148430087e-17
"EFEADKAH_02424",11.072854617286,-1.19536203859158,0.577299244780276,-2.0706107783781,0.0383951840939811,0.0501834713179788
"EFEADKAH_02714",35.1476789282585,-1.19450075488166,0.322410786246953,-3.70490320372445,0.000211471473110026,0.000325191336711029
"EFEADKAH_02755",555.302782276217,-1.19206149022794,0.0940542367138065,-12.6741923796076,8.22009501979711e-37,2.59427920310665e-36
"EFEADKAH_01378",12.7571108367851,-1.18443332297209,0.515754027942334,-2.29650813915606,0.0216468443243249,0.0289585391893099
"EFEADKAH_03114",88.5928554153088,-1.18434403968297,0.204211341057228,-5.79959973599641,6.64733934172632e-09,1.22239663062618e-08
"EFEADKAH_00874",1991.63692536874,-1.18156304810386,0.0751700992741273,-15.7185245132507,1.12922906766378e-55,4.64324203265842e-55
"EFEADKAH_03117",16.6145464401737,-1.17659254595381,0.461608800812756,-2.5488953934201,0.0108064709163949,0.0149065003853612
"EFEADKAH_00210",1460.05802819569,-1.1759108533366,0.0783620530377071,-15.006126151018,6.69449984606063e-51,2.58682340205471e-50
"EFEADKAH_03118",72.8033677196421,-1.17495959682502,0.238124970044875,-4.93421415067724,8.04741068931847e-07,1.37968690657599e-06
"EFEADKAH_01323",17.6813227375212,-1.17098642306124,0.451816228880686,-2.59173165594826,0.00954942254412759,0.0132027337376149
"EFEADKAH_02716",25.2766648711008,-1.170718877825,0.382736695671833,-3.0588101195,0.00222217947610604,0.00320155303106291
"EFEADKAH_01621",3480.07149281739,-1.168708329768,0.0661514213560227,-17.6671688349384,7.50711506411626e-70,3.60293707058064e-69
"EFEADKAH_00882",5115.59678849868,-1.16749318611607,0.0634633737807946,-18.396330301453,1.40568086797135e-75,7.15662522984061e-75
"EFEADKAH_00569",8831.72578622792,-1.16705391042688,0.0614505237026943,-18.9917650836182,1.99508487984213e-80,1.05125626360912e-79
"EFEADKAH_00269",15.1310880037419,-1.16658664903858,0.49811362195322,-2.34200912728329,0.0191802458600051,0.0258192322563892
"EFEADKAH_00256",338.620740281875,-1.16656046413996,0.113806747805799,-10.2503628882409,1.17900058704188e-24,3.13084384964248e-24
"EFEADKAH_01620",4851.6627083721,-1.16618051906003,0.0597839679989322,-19.5065760620115,9.65353383591445e-85,5.28053556832054e-84
"EFEADKAH_01617",412.059603310486,-1.16559002636311,0.110571508579169,-10.541504238667,5.56023291626542e-26,1.50977855942558e-25
"EFEADKAH_01261",1851.16667135357,-1.16406968870177,0.0821600891311586,-14.1683109282352,1.43920622745669e-45,5.21993690680443e-45
"EFEADKAH_01856",162.128429832299,-1.15984531190363,0.161222668331212,-7.19405852730877,6.28932149909106e-13,1.30461218157333e-12
"EFEADKAH_01165",3448.32655420563,-1.15955399972356,0.0778752654843902,-14.8898882400085,3.83409873896177e-50,1.4702256487571e-49
"EFEADKAH_01839",7467.16336761727,-1.15699963871438,0.0625315073610099,-18.5026666962422,1.96506130283668e-76,1.00555089418502e-75
"EFEADKAH_02499",13085.3975287896,-1.15376512855651,0.0658312173967057,-17.5261095599038,9.05575678150829e-69,4.29151744331226e-68
"EFEADKAH_01333",71.9727019665292,-1.15182397756942,0.225550511878469,-5.10672295964482,3.27793786700665e-07,5.70421751221595e-07
"EFEADKAH_00092",11543.4103338787,-1.14934410115524,0.0557325160273314,-20.6225051923296,1.72396442263722e-94,1.02284030902138e-93
"EFEADKAH_02615",774.136944576837,-1.14858751924013,0.0912738232962492,-12.5839750955993,2.58678310041529e-36,8.13837605913536e-36
"EFEADKAH_00414",24.4021598833646,-1.14648683297116,0.379510228102218,-3.02096425359678,0.00251971105059161,0.00361638528880148
"EFEADKAH_00185",638.513448601069,-1.1461476444074,0.0902290263263526,-12.7026489265423,5.71616110686902e-37,1.80781842351556e-36
"EFEADKAH_00212",1995.62903899666,-1.14561442975768,0.0648551757213909,-17.6641943686821,7.9134554574542e-70,3.79191649423958e-69
"EFEADKAH_00181",13691.4969055326,-1.1449291869864,0.061223352608156,-18.7008574050856,4.87150746075277e-78,2.51847744197408e-77
"EFEADKAH_02384",1321.38180388136,-1.14366847563861,0.0781220085285371,-14.639517047502,1.57180728955737e-48,5.93662552722544e-48
"EFEADKAH_02471",912.493102308433,-1.142872221727,0.0880079459699137,-12.9860117644116,1.46884176549123e-38,4.79122194934044e-38
"EFEADKAH_02137",2882.79492150545,-1.14153686461985,0.0657296466144065,-17.3671535360065,1.46305951542387e-67,6.85794926825437e-67
"EFEADKAH_01265",1478.56347114708,-1.13964428110734,0.0763567423152234,-14.9252606456487,2.25751744608327e-50,8.66771666559871e-50
"EFEADKAH_00204",973.787009010387,-1.13914790948546,0.0839839854737269,-13.5638705767522,6.55820472879452e-42,2.25902046315276e-41
"EFEADKAH_01046",432.237003876574,-1.13745288179764,0.105049121281126,-10.8278190995398,2.54136041192405e-27,6.97601118537257e-27
"EFEADKAH_02648",6201.9438787329,-1.13709362087705,0.0694871141341183,-16.3640933293376,3.45129442578718e-60,1.49242487795159e-59
"EFEADKAH_01144",1938.78788283259,-1.13504452935298,0.0710639953570441,-15.9721462837858,1.99791063050947e-57,8.41019921837366e-57
"EFEADKAH_02896",305.662509060246,-1.13451769120539,0.120730743954911,-9.39709020288238,5.60928371045345e-21,1.38918497151246e-20
"EFEADKAH_02274",2292.64010742308,-1.13180152494958,0.0661509876049191,-17.1093670091393,1.26365265011175e-65,5.73591730035663e-65
"EFEADKAH_00646",1220.25724151506,-1.13149574889337,0.0801491900667942,-14.1173697195244,2.96866357257251e-45,1.07028134063798e-44
"EFEADKAH_01212",693.742831547666,-1.13014771840342,0.102706200085853,-11.0036951757413,3.66787103554562e-28,1.02077223463846e-27
"EFEADKAH_00883",4453.2390802659,-1.12992905773039,0.072460276196919,-15.5937724369098,8.02512101214748e-55,3.25979982892352e-54
"EFEADKAH_02045",5876.5643336194,-1.12770887121844,0.0582495803785213,-19.3599484131952,1.68053668619415e-83,9.10995966221074e-83
"EFEADKAH_01213",1623.70355212566,-1.12744932352115,0.0753245412780162,-14.9678883454442,1.19041337018065e-50,4.58811495872696e-50
"EFEADKAH_01981",436.131536529662,-1.12666447635947,0.110134958867461,-10.2298533358089,1.45739926488794e-24,3.85654204071312e-24
"EFEADKAH_00818",965.517568226391,-1.12661537308434,0.0813460428147542,-13.8496641520711,1.2780825642224e-43,4.50016454271765e-43
"EFEADKAH_02890",2980.73503390082,-1.12387938833366,0.0706116007784064,-15.9163561786486,4.87980606008752e-57,2.04843112327351e-56
"EFEADKAH_01219",226.548047686846,-1.12312753653504,0.133543440549841,-8.41020369035548,4.0929930101738e-17,9.38120223016262e-17
"EFEADKAH_02617",392.222874465613,-1.12062543384601,0.120033903107576,-9.33590764637292,1.00129613870146e-20,2.47166794598378e-20
"EFEADKAH_01381",23.5358174775237,-1.12016259947196,0.38431066083487,-2.91473204786601,0.00355994047327084,0.00506593984251101
"EFEADKAH_01035",970.459233694033,-1.12006053992441,0.0935164072552378,-11.9771553762474,4.68111668364949e-33,1.39830383394644e-32
"EFEADKAH_01132",891.707235704591,-1.11983192868225,0.0866764643246842,-12.9196770704378,3.48601446561153e-38,1.12734416302072e-37
"EFEADKAH_01927",113.536868466443,-1.11896654797691,0.189348962637398,-5.90954675637553,3.43050299781634e-09,6.36670938141529e-09
"EFEADKAH_02891",4410.83694618929,-1.11854050779391,0.0712500244118273,-15.6988087657166,1.54108756713261e-55,6.32811706721758e-55
"EFEADKAH_00238",9479.70958170527,-1.11796429533189,0.0553100881727024,-20.2126652165354,7.57453727124382e-91,4.32379835900168e-90
"EFEADKAH_00721",332.502638528609,-1.11779120059502,0.113012556941544,-9.89085842180534,4.56099912253104e-23,1.17494456028278e-22
"EFEADKAH_02672",16.6026572297137,-1.11765153151811,0.559191302198975,-1.99869262472973,0.0456416214918776,0.0592692146387415
"EFEADKAH_01474",2313.26052306415,-1.11243680987722,0.106445577202369,-10.4507565191019,1.45361041529134e-25,3.92579013592125e-25
"EFEADKAH_00912",3596.90944451467,-1.1123411734728,0.0670745636255851,-16.5836512881689,9.14967522898543e-62,4.01998850439681e-61
"EFEADKAH_03042",53.195635624445,-1.11136443879305,0.284672474253864,-3.90401088726956,9.461152179453e-05,0.000148830441904339
"EFEADKAH_02838",198.144891348019,-1.10579817663404,0.140102925879576,-7.89275577002951,2.95585716949925e-15,6.53628283849651e-15
"EFEADKAH_02056",30.1111852158353,-1.09690924565084,0.345716108802724,-3.17286125153276,0.00150944641985255,0.0022020675263483
"EFEADKAH_03121",40.4270722712969,-1.09590096711749,0.300975809619024,-3.64115962842558,0.000271412780296425,0.000414196516361228
"EFEADKAH_02634",5112.50423703775,-1.09191824909881,0.0586417740023239,-18.6201435354862,2.20621954303708e-77,1.1328016529325e-76
"EFEADKAH_00579",54.0302199528058,-1.09117096755695,0.255984523944981,-4.26264428310312,2.02021973645162e-05,3.28954202359005e-05
"EFEADKAH_01906",376.640399990863,-1.09041527097031,0.107520585190477,-10.1414558806447,3.61668685368013e-24,9.49537820295463e-24
"EFEADKAH_00653",3895.02290619777,-1.08936756175026,0.0742423717616083,-14.673124469248,9.58287712093449e-49,3.63305555251529e-48
"EFEADKAH_02993",110.827816575018,-1.08868232776776,0.1869895531639,-5.82215588703778,5.80933245364376e-09,1.07090691224968e-08
"EFEADKAH_02009",144.655813319838,-1.08722803748602,0.170477181126149,-6.37755757283139,1.79934418478848e-10,3.47419818895098e-10
"EFEADKAH_01600",17889.0359563194,-1.08649896322526,0.091498232282626,-11.8745350169084,1.60524128544922e-32,4.73868485244264e-32
"EFEADKAH_01204",26572.3913038082,-1.08425741900919,0.0532362501532164,-20.3669006717911,3.2884234953486e-92,1.90602084903474e-91
"EFEADKAH_01473",5707.58966291529,-1.08314431936236,0.0698433506622875,-15.5081952554034,3.0534113644939e-54,1.23034516745784e-53
"EFEADKAH_00219",78.2826628305498,-1.08175060102926,0.213904609155374,-5.05716358941804,4.25538186139517e-07,7.37958626596377e-07
"EFEADKAH_01244",456.233572807604,-1.08168616096649,0.112251265775247,-9.63629366222276,5.61798388420419e-22,1.42052042172747e-21
"EFEADKAH_00848",16380.3716503808,-1.07878777978476,0.0721471737935233,-14.9525992919989,1.49786629874137e-50,5.76573310907597e-50
"EFEADKAH_00654",6726.91116319036,-1.07849642647875,0.0705605222712439,-15.284700166091,9.67070392885797e-53,3.8453168392583e-52
"EFEADKAH_01379",22.114907643231,-1.07717774288126,0.396963994343487,-2.7135401654317,0.00665684978198945,0.00932330169280493
"EFEADKAH_01262",2912.80162090575,-1.07717270785212,0.0831934086348668,-12.9478131203854,2.41742872104531e-38,7.85990309086362e-38
"EFEADKAH_02097",787.61840026942,-1.07668332350177,0.0916848661271117,-11.7433047457261,7.64399828669288e-32,2.23462762716706e-31
"EFEADKAH_02632",393.461350689736,-1.07548703038263,0.117176782803412,-9.17832871539899,4.37833712084935e-20,1.06679935992239e-19
"EFEADKAH_01252",2213.48197634761,-1.07454703890854,0.0650628884515536,-16.515513904807,2.83733771226993e-61,1.24118082217439e-60
"EFEADKAH_01383",47623.8018321592,-1.07166219437605,0.0568076388640323,-18.8647550893823,2.22298938274603e-79,1.16119410738241e-78
"EFEADKAH_02867",52.1524912403093,-1.07148813141137,0.26676808757559,-4.01655288362692,5.90556163780984e-05,9.40769702767382e-05
"EFEADKAH_02449",34.0349313307399,-1.0703431425676,0.317367770783194,-3.37256407582353,0.000744717561261683,0.00110679424538595
"EFEADKAH_00164",6007.24906288282,-1.06906036636728,0.0615713653586995,-17.3629472099441,1.57430438500998e-67,7.36794008760883e-67
"EFEADKAH_00645",5521.46698126024,-1.06872899653702,0.0561731773173495,-19.0256105774337,1.04661103962244e-80,5.53418539196846e-80
"EFEADKAH_00568",7313.68708204089,-1.06867229946288,0.0724097374782091,-14.7586821425017,2.70515157442882e-49,1.02816227557736e-48
"EFEADKAH_03039",18.6366375294417,-1.06788957491167,0.424492926489759,-2.51568284951725,0.0118802034430835,0.0163278309062716
"EFEADKAH_01070",12819.5113202813,-1.06551082988233,0.0587107463470618,-18.1484804090837,1.32002358887061e-73,6.56526583639608e-73
"EFEADKAH_02894",1086.54438742388,-1.06474661380278,0.0786199174501853,-13.5429627546661,8.71996817786612e-42,2.98998681320688e-41
"EFEADKAH_02777",622.556746911746,-1.06384793258671,0.0963185048136562,-11.0451043093422,2.3149864278953e-28,6.48454376735727e-28
"EFEADKAH_02089",1019.77836191401,-1.06325316307745,0.0909672935482289,-11.6883016038477,1.4628263820826e-31,4.2598634933304e-31
"EFEADKAH_01020",37.0073189545882,-1.06105275120348,0.313321051194334,-3.38647131164313,0.000707976783383233,0.00105374914820596
"EFEADKAH_00229",1011.48352898662,-1.05721448033161,0.0791835944355899,-13.3514333097315,1.16191526265868e-40,3.90849620720232e-40
"EFEADKAH_01529",29.5287054499603,-1.05635649432848,0.35256458932209,-2.9962070109186,0.00273360789472103,0.00391591929405379
"EFEADKAH_02997",24.5437520336111,-1.05527356268082,0.37797340240493,-2.79192545286635,0.00523954258103881,0.00738633364791906
"EFEADKAH_00034",368.872353334646,-1.05207851616472,0.110619564996548,-9.51078153487183,1.89235426848922e-21,4.72931655491419e-21
"EFEADKAH_02836",546.278346079733,-1.05093072945891,0.109270095185189,-9.61773418132208,6.7297202488014e-22,1.69451769673245e-21
"EFEADKAH_00620",331.935412756353,-1.04777366460975,0.117616154200837,-8.90841629476006,5.17666973191759e-19,1.23047969810723e-18
"EFEADKAH_00649",8950.84085578674,-1.04762880463927,0.0671011761314309,-15.6126742486195,5.9682031805656e-55,2.42755254874828e-54
"EFEADKAH_01614",407.406208134368,-1.04270436483632,0.118584250701587,-8.792941378533,1.45694499582241e-18,3.43870964558241e-18
"EFEADKAH_02602",2259.38032912763,-1.04162723342255,0.0696867789823773,-14.9472719019766,1.62261491770584e-50,6.23796092087423e-50
"EFEADKAH_01105",331.349437009847,-1.03844809393265,0.114012633840476,-9.10818440862987,8.37720805867065e-20,2.03128761776616e-19
"EFEADKAH_00771",1114.10306689484,-1.03654261953853,0.076668039726189,-13.519878990521,1.19371992307315e-41,4.07921978247448e-41
"EFEADKAH_00661",1520.34673321677,-1.03254388120041,0.0707722911893491,-14.5896630425299,3.2680777707498e-48,1.22817785549126e-47
"EFEADKAH_03025",71.3297838983566,-1.03189397958982,0.223442589799791,-4.61816156228057,3.87154777625122e-06,6.48629516265769e-06
"EFEADKAH_00546",502.198160560337,-1.03088844744596,0.100475521352969,-10.2600955293824,1.0660122925068e-24,2.83579969074624e-24
"EFEADKAH_01440",23762.7184501331,-1.02922430504107,0.0729608129969253,-14.1065355875961,3.46171051960447e-45,1.24654665544658e-44
"EFEADKAH_01823",868.39566251438,-1.02917951741299,0.113312863579638,-9.08263620652098,1.05976348802337e-19,2.56350493812395e-19
"EFEADKAH_02258",690.197716921202,-1.02573380405248,0.0938964311987743,-10.9240978699291,8.84145929258582e-28,2.44254429952829e-27
"EFEADKAH_02444",44.2597905703702,-1.02321979953841,0.27887993827283,-3.66903336925363,0.000243469301794336,0.000372306684732688
"EFEADKAH_00902",5203.18328213292,-1.02186594268245,0.0559958705451813,-18.2489518018644,2.10917396087374e-74,1.05950838634558e-73
"EFEADKAH_01384",49174.4663610229,-1.02182285582872,0.0552890338059194,-18.4814742723776,2.9111688260645e-76,1.48464684293713e-75
"EFEADKAH_00160",20843.9157422618,-1.02033873550709,0.0541013837521439,-18.8597530181778,2.44358669270237e-79,1.27421631346107e-78
"EFEADKAH_01565",405.365713182698,-1.02024457964764,0.113464797778848,-8.99172782765785,2.43373785342113e-19,5.81242939002479e-19
"EFEADKAH_02050",209.005917751877,-1.01643063976192,0.136157999801568,-7.46508204617603,8.32477242322582e-14,1.76323711058346e-13
"EFEADKAH_02087",945.655380900315,-1.01331074329336,0.0789763877147265,-12.8305531895631,1.10571848278257e-37,3.54535692245391e-37
"EFEADKAH_01096",1905.0574321493,-1.01224629905366,0.0694952447188455,-14.5656915541325,4.64262467884792e-48,1.74040681368752e-47
"EFEADKAH_01334",1795.63280342398,-1.00794807021065,0.0700618340733279,-14.3865498747251,6.28541014639005e-47,2.30745751293783e-46
"EFEADKAH_01393",595.073278712385,-1.00611759484588,0.0911347290732183,-11.039892311937,2.45327005202248e-28,6.86551154762836e-28
"EFEADKAH_02889",125.50960914436,-1.00597717112931,0.193076585013043,-5.21024945133222,1.88586898259454e-07,3.30273626585703e-07
"EFEADKAH_02285",4504.12816592605,-1.00316076946679,0.0624112161182147,-16.0734052604692,3.9195065054687e-58,1.66385811372995e-57
"EFEADKAH_01982",498.706624108415,-1.00164145437162,0.0964477707244385,-10.3853251023647,2.89182399431499e-25,7.76823308276772e-25
"EFEADKAH_00742",60.6841789494726,-1.001133074563,0.247709043340425,-4.04156853162261,5.30948590823413e-05,8.48954404637542e-05
"EFEADKAH_02920",65.7829182044779,1.0000977006044,0.237902580404229,4.2038119086607,2.6245706025554e-05,4.24608470000106e-05
"EFEADKAH_02969",17.7257605328139,1.0017320513548,0.434167909780907,2.30724571942755,0.0210411256521183,0.0281857567624376
"EFEADKAH_02870",701.103935039374,1.00243294784263,0.0883665640443653,11.344029935795,7.94018774785247e-30,2.25345818004024e-29
"EFEADKAH_02962",56.7027711594179,1.00254436709463,0.24827788753269,4.03799298059769,5.39104658891366e-05,8.61538410338589e-05
"EFEADKAH_02029",47.2372090096898,1.0025734912795,0.278509086442488,3.59978736810993,0.00031847749966222,0.00048406010286532
"EFEADKAH_02120",14999.0222470671,1.0048164081525,0.0608953024294222,16.5007212061569,3.62536663209438e-61,1.58131042389761e-60
"EFEADKAH_01588",70.9854019032298,1.00616675882918,0.260288873007227,3.86557729957687,0.000110826740004707,0.000173703481213826
"EFEADKAH_01937",2948.07456669854,1.01220764303831,0.0663408110438088,15.2576917151328,1.46333941101079e-52,5.81094200894139e-52
"EFEADKAH_01605",4247.14117414737,1.01400160271801,0.0589983170758145,17.186958085855,3.32527595179424e-66,1.53013461354318e-65
"EFEADKAH_02382",514.087343988446,1.02083239523689,0.100931804016061,10.1140805436753,4.78488568689935e-24,1.25405612698388e-23
"EFEADKAH_01259",4591.07988139827,1.02094150255315,0.0630467401745467,16.1934066650654,5.61329254159585e-59,2.3963829632252e-58
"EFEADKAH_01354",21.6196039645037,1.02119879100435,0.405057483341001,2.52112066312485,0.0116981730123219,0.0160849878919426
"EFEADKAH_00639",990.676749072848,1.02196094082157,0.0769086295296597,13.2879879289417,2.7178873797055e-40,9.06162894074378e-40
"EFEADKAH_01361",368.110184937726,1.02352114802083,0.112755084696432,9.07738352355845,1.11216148978239e-19,2.68809521267372e-19
