"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"EFEADKAH_00053",154.72164928583,1.41566585844156,0.164649537331533,8.59805549037781,8.10780967525421e-18,1.89580592406642e-17
"EFEADKAH_00054",0,NA,NA,NA,NA,NA
"EFEADKAH_00055",0,NA,NA,NA,NA,NA
"EFEADKAH_00056",904.934659799647,1.9541966585171,0.0851340644337926,22.9543446740622,1.3333752816925e-116,9.2386048253361e-116
"EFEADKAH_00057",3.93538417013788,2.43681872578746,1.05019932193523,2.32033926788018,0.0203225314559813,0.0272595059227092
"EFEADKAH_00058",1189.33917566674,0.922881338164821,0.0823520662816279,11.2065353042721,3.78729647592455e-29,1.06781212146273e-28
"EFEADKAH_00059",1251.00245287858,2.27819980439694,0.0807192449942104,28.2237501671423,2.98962479763414e-175,2.85149656331307e-174
"EFEADKAH_00060",885.977378287437,0.298265229781517,0.0854006489668685,3.49254055314298,0.000478448940550284,0.000718507776192604
"EFEADKAH_00061",68.2370060373053,-0.0615681145998279,0.218899246672463,-0.281262341171743,0.778509192250755,0.810510088236192
"EFEADKAH_00062",52.8247710707756,0.369097305883144,0.26526290078059,1.39143960499942,0.164092161838248,0.199103774468792
"EFEADKAH_00063",82.6626326421774,0.00674847263504507,0.203146678641687,0.0332197045020269,0.973499384873213,0.978042382002621
"EFEADKAH_00064",112.067071987991,0.252957767019566,0.180032200355743,1.4050695737747,0.160000590662127,0.194452330748246
"EFEADKAH_00065",333.45195686536,0.544911292582568,0.110456425154109,4.93326931251221,8.08645354121161e-07,1.38559243736281e-06
"EFEADKAH_00066",255.521568251457,0.18242611685694,0.129013818659934,1.41400447449582,0.157360588711925,0.191540343169345
"EFEADKAH_00067",241.138843874231,0.108961183103334,0.130953580691139,0.832059593393819,0.405375307846109,0.455046993611982
"EFEADKAH_00068",694.197206641773,0.355507414275884,0.0835480655078084,4.25512442586308,2.08932795588887e-05,3.39473555743884e-05
"EFEADKAH_00069",14.0883169526906,0.481626729745809,0.491005678844901,0.980898491599618,0.326642801410969,0.376482372257232
"EFEADKAH_00070",88.8130442269109,-0.1236030469714,0.225149427981326,-0.548982282920351,0.583017608491714,0.630730463745164
"EFEADKAH_00071",13.1675683105571,-0.115998309242944,0.494714384490628,-0.234475311168442,0.81461599783746,0.844600143612695
